AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS,NAME_CONTRACT_TYPE,CODE_GENDER,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,debt_to_income,credit_utilisation,income_per_person,annuity_to_credit,age_years,employment_years,delinquency_flag,doc_submission_score,income_band,tenure_band,TARGET
202500.0,711747.0,56362.5,607500.0,-15147,-4330,2.0,Cash loans,M,Working,Secondary / secondary special,Married,0.2783319588545241,1.1715980714435037,67500.0,0.0791888421182778,41.4986301369863,11.863013698630136,0,1,200-500K,5+ yrs,1
315000.0,900000.0,32328.0,900000.0,-13867,-1361,2.0,Cash loans,F,Commercial associate,Higher education,Married,0.102628245624617,0.9999988888901234,105000.0,0.0359199600889332,37.99178082191781,3.728767123287671,0,1,200-500K,2-5 yrs,0
67500.0,1247121.0,36594.0,1089000.0,-11706,-4502,2.0,Cash loans,F,State servant,Incomplete higher,Married,0.5421253018473801,1.1451972955029426,22500.0,0.0293427587677869,32.07123287671233,12.334246575342464,0,1,50-100K,5+ yrs,0
180000.0,204768.0,11884.5,162000.0,-16682,-4237,2.0,Cash loans,F,Working,Secondary / secondary special,Single / not married,0.0660246331964822,1.2639921975790274,60000.0,0.0580385702914015,45.704109589041096,11.608219178082193,0,1,100-200K,5+ yrs,0
112500.0,1039500.0,30523.5,1039500.0,-19431,-4332,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.2713175882881041,0.9999990379999636,37500.0,0.0293636081158171,53.23561643835617,11.868493150684932,0,1,100-200K,5+ yrs,0
405000.0,900000.0,94639.5,900000.0,-19568,-4494,2.0,Cash loans,M,Working,Secondary / secondary special,Married,0.233677200797035,0.9999988888901234,135000.0,0.1051548831612409,53.61095890410959,12.312328767123288,0,1,200-500K,5+ yrs,0
45000.0,123993.0,8757.0,103500.0,-20333,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.1945956756516521,1.1979884252326063,15000.0,0.0706243850508895,55.706849315068496,0.0,0,1,<50K,0-2 yrs,0
112500.0,199080.0,13432.5,157500.0,-9611,-205,4.0,Cash loans,M,Commercial associate,Secondary / secondary special,Married,0.1193989386761006,1.2639919746541293,22500.0,0.0674725363043183,26.33150684931507,0.5616438356164384,0,1,100-200K,0-2 yrs,0
157500.0,261288.0,12307.5,171000.0,-18087,-94,2.0,Cash loans,F,Working,Secondary / secondary special,Civil marriage,0.0781423610008825,1.5279910643797403,52500.0,0.0471030162004523,49.55342465753424,0.2575342465753424,0,1,100-200K,0-2 yrs,0
184500.0,1552500.0,59134.5,1552500.0,-8681,-168,1.0,Cash loans,M,Commercial associate,Higher education,Single / not married,0.3205104579378973,0.9999993558780316,92250.0,0.0380898305379513,23.783561643835615,0.4602739726027397,0,0,100-200K,0-2 yrs,0
225000.0,668304.0,28444.5,540000.0,-11852,-615,5.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1264194381358305,1.2375977081523923,37500.0,0.0425621535077546,32.47123287671233,1.6849315068493151,0,1,200-500K,0-2 yrs,0
236250.0,1080504.0,31720.5,774000.0,-21400,-2519,2.0,Cash loans,M,Commercial associate,Higher education,Married,0.1342660983445572,1.3959981963847592,78750.0,0.0293571061679492,58.63013698630137,6.901369863013699,0,1,200-500K,5+ yrs,0
144000.0,270000.0,18265.5,270000.0,-15252,-171,1.0,Cash loans,M,Working,Higher education,Single / not married,0.126842869146742,0.9999962963100136,72000.0,0.0676497494453724,41.78630136986301,0.4684931506849315,0,1,100-200K,0-2 yrs,0
202500.0,1350000.0,35743.5,1350000.0,-19919,-447,2.0,Cash loans,M,Commercial associate,Higher education,Married,0.1765102394556076,0.999999259259808,67500.0,0.0264766470543355,54.57260273972603,1.2246575342465753,0,1,200-500K,0-2 yrs,0
54000.0,339241.5,15943.5,238500.0,-19833,-590,1.0,Cash loans,F,Working,Secondary / secondary special,Separated,0.2952445325086572,1.4223902625146223,27000.0,0.0469973543998761,54.33698630136986,1.6164383561643836,0,1,50-100K,0-2 yrs,0
135000.0,405000.0,20250.0,405000.0,-16257,-1477,1.0,Revolving loans,F,Commercial associate,Higher education,Single / not married,0.1499988888971193,0.9999975308702942,67500.0,0.0499998765435147,44.53972602739726,4.046575342465753,0,0,100-200K,2-5 yrs,0
180000.0,225000.0,10822.5,225000.0,-15067,-7696,2.0,Cash loans,M,Working,Secondary / secondary special,Married,0.0601246659740779,0.9999955555753084,60000.0,0.0480997862231723,41.27945205479452,21.084931506849315,0,1,100-200K,5+ yrs,0
292500.0,358443.0,10998.0,252000.0,-19410,-532,2.0,Cash loans,M,Working,Secondary / secondary special,Separated,0.0375998714534309,1.4223872127491557,97500.0,0.0306826170894198,53.178082191780824,1.4575342465753425,0,2,200-500K,0-2 yrs,0
270000.0,1113840.0,57001.5,900000.0,-19651,-2157,2.0,Cash loans,F,Commercial associate,Higher education,Married,0.2111158847559824,1.2375986248904167,90000.0,0.0511756166275078,53.83835616438356,5.909589041095891,0,1,200-500K,5+ yrs,0
76500.0,161730.0,8464.5,135000.0,-15110,-2719,4.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1106456124756539,1.1979911259916594,15300.0,0.0523369051078642,41.397260273972606,7.449315068493151,0,1,50-100K,5+ yrs,0
135000.0,1575000.0,43312.5,1575000.0,-17566,-4870,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.3208309568077273,0.9999993650797682,45000.0,0.0274999825396936,48.12602739726027,13.342465753424657,0,1,100-200K,5+ yrs,0
157500.0,711072.0,25668.0,540000.0,-18695,-4827,3.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1629703938387692,1.3167975614859972,39375.0,0.036097559603585,51.21917808219178,13.224657534246576,0,1,100-200K,5+ yrs,0
225000.0,900000.0,45000.0,900000.0,-18011,-3582,2.0,Revolving loans,F,Working,Secondary / secondary special,Married,0.1999991111150617,0.9999988888901234,75000.0,0.0499999444445061,49.345205479452055,9.813698630136988,0,0,200-500K,5+ yrs,0
180000.0,640080.0,29970.0,450000.0,-11465,-1222,3.0,Cash loans,F,Working,Higher education,Married,0.1664990750051388,1.4223968391181352,45000.0,0.0468221990654307,31.410958904109588,3.347945205479452,0,1,100-200K,2-5 yrs,0
121500.0,760225.5,30150.0,679500.0,-14616,-6961,4.0,Cash loans,F,Working,Secondary / secondary special,Married,0.2481461057933679,1.1187996779990022,24300.0,0.0396592331364402,40.04383561643836,19.07123287671233,0,1,100-200K,5+ yrs,0
238500.0,604152.0,29196.0,540000.0,-11141,-1436,2.0,Cash loans,F,Working,Higher education,Married,0.1224145810709389,1.1187979281519849,79500.0,0.0483255069493985,30.523287671232875,3.9342465753424656,0,1,200-500K,2-5 yrs,0
135000.0,528633.0,22527.0,472500.0,-21495,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Single / not married,0.1668654306264398,1.1187976321743234,67500.0,0.0426136041192961,58.89041095890411,0.0,0,1,100-200K,0-2 yrs,0
202500.0,900000.0,26316.0,900000.0,-15020,-4479,2.0,Cash loans,F,State servant,Secondary / secondary special,Married,0.1299549138028948,0.9999988888901234,67500.0,0.0292399675111472,41.15068493150685,12.271232876712329,0,1,200-500K,5+ yrs,0
135000.0,127350.0,13509.0,112500.0,-12639,-2427,3.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1000659254375893,1.131989937867219,33750.0,0.1060769055602233,34.62739726027397,6.64931506849315,0,1,100-200K,5+ yrs,0
153000.0,547344.0,18216.0,472500.0,-18900,-1704,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1190580453722524,1.158397548364977,51000.0,0.0332806547972485,51.78082191780822,4.668493150684932,0,1,100-200K,2-5 yrs,0
90000.0,983299.5,38997.0,904500.0,-15391,-6574,3.0,Cash loans,F,Working,Secondary / secondary special,Married,0.4332951856090488,1.0871182010854603,22500.0,0.0396592903186767,42.16712328767123,18.01095890410959,0,1,50-100K,5+ yrs,0
112500.0,528633.0,35599.5,472500.0,-19771,-6252,2.0,Cash loans,F,Working,Secondary / secondary special,Civil marriage,0.3164371872250024,1.1187976321743234,37500.0,0.0673424335173295,54.16712328767123,17.12876712328767,0,1,100-200K,5+ yrs,0
157500.0,1078200.0,31653.0,900000.0,-17247,-1659,3.0,Cash loans,F,Working,Secondary / secondary special,Civil marriage,0.2009701525704598,1.197998668890368,39375.0,0.0293572348755009,47.25205479452055,4.545205479452055,0,1,100-200K,2-5 yrs,0
450000.0,1827558.0,53568.0,1633500.0,-12289,-3000,2.0,Cash loans,F,State servant,Higher education,Married,0.1190397354672545,1.118798213163016,150000.0,0.0293112288030099,33.66849315068493,8.219178082191782,0,1,200-500K,5+ yrs,0
85500.0,675000.0,21775.5,675000.0,-19157,-2782,1.0,Cash loans,F,Working,Secondary / secondary special,Single / not married,0.2546812317984585,0.9999985185207132,42750.0,0.0322599522074782,52.484931506849314,7.621917808219179,0,1,50-100K,5+ yrs,1
112500.0,99000.0,11326.5,99000.0,-8194,-842,1.0,Cash loans,M,Working,Secondary / secondary special,Single / not married,0.1006791050746215,0.9999898990919284,56250.0,0.114407935273381,22.44931506849315,2.3068493150684932,0,1,100-200K,2-5 yrs,0
225000.0,540000.0,55332.0,540000.0,-13661,-89,3.0,Cash loans,M,Commercial associate,Higher education,Separated,0.2459189070270798,0.9999981481515776,56250.0,0.1024664769139316,37.42739726027397,0.2438356164383561,0,1,200-500K,0-2 yrs,0
225000.0,314100.0,16164.0,225000.0,-18092,-496,2.0,Cash loans,M,Working,Secondary / secondary special,Civil marriage,0.0718396807125301,1.3959937955831307,75000.0,0.0514611542147271,49.56712328767123,1.358904109589041,0,1,200-500K,0-2 yrs,0
270000.0,2517300.0,66532.5,2250000.0,-12832,-2873,3.0,Cash loans,F,Working,Secondary / secondary special,Married,0.2464157540157258,1.1187995027557764,67500.0,0.0264300931831354,35.156164383561645,7.871232876712328,0,2,200-500K,5+ yrs,0
126000.0,337500.0,16875.0,337500.0,-21137,365243,2.0,Revolving loans,F,Pensioner,Secondary / secondary special,Married,0.1339275085118372,0.999997037045816,42000.0,0.0499998518522908,57.90958904109589,0.0,0,0,100-200K,0-2 yrs,0
202500.0,855882.0,36391.5,765000.0,-21046,365243,2.0,Cash loans,M,Pensioner,Secondary / secondary special,Married,0.1797102236532165,1.1187985375182516,67500.0,0.0425192462053808,57.66027397260274,0.0,0,1,200-500K,0-2 yrs,0
90000.0,508495.5,24462.0,454500.0,-15235,-2896,3.0,Cash loans,M,Working,Secondary / secondary special,Married,0.2717969800335552,1.1187995185929185,22500.0,0.0481065258069622,41.73972602739726,7.934246575342466,0,1,50-100K,5+ yrs,0
126000.0,384048.0,14607.0,270000.0,-18073,-4020,3.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1159276513678462,1.4223947318713634,31500.0,0.0380342091764332,49.515068493150686,11.013698630136986,0,1,100-200K,5+ yrs,0
90000.0,170640.0,8428.5,135000.0,-14797,-147,2.0,Cash loans,M,Working,Secondary / secondary special,Married,0.093648959456006,1.2639906371063918,30000.0,0.0493931704572758,40.53972602739726,0.4027397260273972,0,1,50-100K,0-2 yrs,0
112500.0,135000.0,6750.0,135000.0,-12409,-1717,4.0,Revolving loans,F,Working,Secondary / secondary special,Married,0.0599994666714073,0.999992592647462,22500.0,0.049999629632373,33.9972602739726,4.704109589041096,0,0,100-200K,2-5 yrs,0
270000.0,1042560.0,34587.0,900000.0,-16672,-3378,2.0,Cash loans,F,Commercial associate,Higher education,Single / not married,0.1280995255573127,1.158398712890319,90000.0,0.0331750372400272,45.67671232876712,9.254794520547945,0,1,200-500K,5+ yrs,0
72000.0,814041.0,23800.5,679500.0,-21771,365243,2.0,Cash loans,M,Pensioner,Higher education,Married,0.3305579089179317,1.1979982369415203,24000.0,0.0292374349235051,59.64657534246575,0.0,0,1,50-100K,0-2 yrs,1
45000.0,544491.0,17694.0,454500.0,-12817,-5865,2.0,Cash loans,F,Working,Secondary / secondary special,Civil marriage,0.3931912624163907,1.197997364142213,15000.0,0.0324963452171932,35.11506849315069,16.068493150684933,0,1,<50K,5+ yrs,0
90000.0,450000.0,13153.5,450000.0,-17602,-6746,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1461483761291541,0.999997777782716,30000.0,0.0292299350445887,48.224657534246575,18.48219178082192,0,1,50-100K,5+ yrs,0
157500.0,1125000.0,32895.0,1125000.0,-18629,-6940,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.2088558167884648,0.9999991111119012,52500.0,0.0292399740089119,51.038356164383565,19.013698630136982,0,1,100-200K,5+ yrs,0
112500.0,679500.0,27076.5,679500.0,-23639,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.2406778606412387,0.99999852833182,37500.0,0.0398476234766394,64.76438356164384,0.0,0,1,100-200K,0-2 yrs,0
157500.0,609183.0,16069.5,508500.0,-10361,-2879,1.0,Cash loans,M,Working,Secondary / secondary special,Single / not married,0.1020279236322309,1.1979976440557638,78750.0,0.0263787295792404,28.386301369863013,7.887671232876713,0,1,100-200K,5+ yrs,0
72000.0,273636.0,15408.0,247500.0,-21889,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.213997027819058,1.1055955329473417,24000.0,0.056308174698597,59.96986301369863,0.0,0,1,50-100K,0-2 yrs,0
441000.0,1256400.0,36864.0,900000.0,-14934,-1715,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.0835916471844735,1.3959984488906123,147000.0,0.029340950858842,40.915068493150685,4.698630136986301,0,1,200-500K,2-5 yrs,0
90000.0,225000.0,11488.5,225000.0,-9473,-798,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1276485816824257,0.9999955555753084,30000.0,0.0510597730676752,25.95342465753425,2.186301369863014,0,1,50-100K,2-5 yrs,0
135000.0,521280.0,27423.0,450000.0,-19876,-5181,2.0,Cash loans,M,Working,Secondary / secondary special,Married,0.2031318286531211,1.1583974257834984,45000.0,0.0526069432801118,54.45479452054794,14.194520547945206,0,1,100-200K,5+ yrs,0
54000.0,593010.0,17469.0,495000.0,-20107,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.3234940093701968,1.197997579802869,18000.0,0.0294581382132877,55.08767123287672,0.0,0,1,50-100K,0-2 yrs,0
135000.0,225000.0,18040.5,225000.0,-9846,-1975,1.0,Cash loans,F,Working,Lower secondary,Separated,0.1336323434641224,0.9999955555753084,67500.0,0.0801796436460282,26.975342465753425,5.410958904109589,0,1,100-200K,5+ yrs,0
202500.0,331920.0,17077.5,225000.0,-22237,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.0843329168744845,1.4751934435846952,67500.0,0.0514504957504948,60.92328767123288,0.0,0,1,200-500K,0-2 yrs,0
135000.0,832500.0,24340.5,832500.0,-19404,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.1802986644543373,0.9999987988002416,45000.0,0.029237802717354,53.16164383561644,0.0,0,1,100-200K,0-2 yrs,0
56250.0,225000.0,11250.0,225000.0,-20762,365243,2.0,Revolving loans,F,Pensioner,Higher education,Married,0.1999964445076532,0.9999955555753084,18750.0,0.0499997777787654,56.88219178082192,0.0,0,1,50-100K,0-2 yrs,0
153000.0,450000.0,28759.5,450000.0,-18523,-2725,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1879693596773877,0.999997777782716,51000.0,0.0639098579780933,50.74794520547945,7.465753424657534,0,1,100-200K,5+ yrs,0
292500.0,337500.0,16875.0,337500.0,-23023,365243,2.0,Revolving loans,M,Pensioner,Lower secondary,Married,0.0576921104543232,0.999997037045816,97500.0,0.0499998518522908,63.07671232876712,0.0,0,0,200-500K,0-2 yrs,0
112500.0,225000.0,15034.5,225000.0,-12235,-2509,5.0,Cash loans,F,Commercial associate,Incomplete higher,Married,0.133638812099448,0.9999955555753084,18750.0,0.0668197030235421,33.52054794520548,6.873972602739726,0,1,100-200K,5+ yrs,0
270000.0,526491.0,17527.5,454500.0,-14269,-2789,2.0,Cash loans,F,Commercial associate,Secondary / secondary special,Married,0.0649164262354583,1.1583934908834084,90000.0,0.0332911041383344,39.09315068493151,7.641095890410959,0,1,200-500K,5+ yrs,0
270000.0,450000.0,22860.0,450000.0,-14765,-935,2.0,Cash loans,M,State servant,Higher education,Married,0.0846663530875811,0.999997777782716,90000.0,0.0507998871113619,40.45205479452055,2.5616438356164384,0,1,200-500K,2-5 yrs,0
310500.0,1113840.0,57001.5,900000.0,-14582,-932,3.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1835791189078296,1.2375986248904167,77625.0,0.0511756166275078,39.95068493150685,2.5534246575342467,0,1,200-500K,2-5 yrs,1
135000.0,1125000.0,32895.0,1125000.0,-15834,-919,2.0,Cash loans,F,State servant,Secondary / secondary special,Married,0.2436648617417648,0.9999991111119012,45000.0,0.0292399740089119,43.38082191780822,2.5178082191780824,0,1,100-200K,2-5 yrs,0
135000.0,417024.0,25330.5,360000.0,-9021,-513,2.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1876319434670854,1.1583967822311605,45000.0,0.060740962772016,24.715068493150685,1.4054794520547946,0,1,100-200K,0-2 yrs,0
270000.0,1035832.5,30415.5,904500.0,-18393,-129,2.0,Cash loans,F,Commercial associate,Higher education,Married,0.112649582779323,1.145197738863749,90000.0,0.0293633098369573,50.391780821917806,0.3534246575342465,0,1,200-500K,0-2 yrs,0
63000.0,814041.0,23931.0,679500.0,-19029,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.3798511134743892,1.1979982369415203,21000.0,0.0293977460622424,52.134246575342466,0.0,0,1,50-100K,0-2 yrs,0
180000.0,1236816.0,36292.5,1080000.0,-11606,-1488,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.201623879867334,1.1451989396306117,60000.0,0.029343467950392,31.797260273972604,4.076712328767123,0,1,100-200K,2-5 yrs,0
90000.0,301095.0,21411.0,279000.0,-8985,-649,1.0,Cash loans,F,Commercial associate,Higher education,Single / not married,0.2378973566960367,1.0791896803237264,45000.0,0.0711102106969205,24.616438356164384,1.7780821917808218,0,1,50-100K,0-2 yrs,0
135000.0,270000.0,13500.0,270000.0,-15053,-3755,3.0,Revolving loans,M,Commercial associate,Higher education,Married,0.0999992592647461,0.9999962963100136,33750.0,0.0499998148155006,41.24109589041096,10.287671232876711,0,0,100-200K,5+ yrs,0
180000.0,450000.0,35685.0,450000.0,-11782,-998,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1982488986172299,0.999997777782716,60000.0,0.0792998237781693,32.27945205479452,2.734246575342466,0,1,100-200K,2-5 yrs,0
180000.0,417024.0,21420.0,360000.0,-22091,365243,2.0,Cash loans,M,Pensioner,Secondary / secondary special,Married,0.1189993388925617,1.1583967822311605,60000.0,0.0513638271086865,60.52328767123288,0.0,0,1,100-200K,0-2 yrs,0
112500.0,348264.0,34573.5,315000.0,-18277,-3056,2.0,Cash loans,F,Working,Higher education,Married,0.3073172682909485,1.1055964901698725,37500.0,0.0992735416995678,50.07397260273972,8.372602739726027,0,1,100-200K,5+ yrs,0
90000.0,590337.0,30271.5,477000.0,-20364,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.336346262819302,1.2376011790331676,30000.0,0.051278250764816,55.79178082191781,0.0,0,1,50-100K,0-2 yrs,0
135000.0,781920.0,25542.0,675000.0,-21355,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.1891985985288997,1.1583982838543945,45000.0,0.0326657040800797,58.50684931506849,0.0,0,1,100-200K,0-2 yrs,0
117000.0,208854.0,16632.0,184500.0,-13943,-1529,3.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1421526311740925,1.1319938645318997,29250.0,0.0796341959732829,38.2,4.189041095890411,0,1,100-200K,2-5 yrs,1
90000.0,355500.0,18279.0,355500.0,-18081,-3628,1.0,Cash loans,F,Working,Secondary / secondary special,Single / not married,0.2030977433584071,0.9999971870683908,45000.0,0.0514175768844532,49.536986301369865,9.93972602739726,0,1,50-100K,5+ yrs,0
